nf_numero,nf_item,nf_datahora,nf_timestamp,nf_valor_total,emit_nome,emit_cnpj,emit_bairro,emit_municipio,emit_cep,emit_lat,emit_long,prod_desc,prod_ncm,prod_cfop,prod_quant,prod_unid,prod_valor_unit,prod_valor_total,idx
67539,1,2016-11-01 15:08:25,1478012905,3690.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"clindamicina 600mg,fosfato  l: 16070478 q:    1.000,0000 f: 31/08/16 v: 31/07/18",30049099,6108,1000.0,ap,3.69,3690.0,73250
377482,1,2016-11-29 10:39:24,1480415964,5319.5,comercial cirurgica rioclarense ltda,67729178000220,jardim piemont,betim,32669712,-19.968056,-44.198333,"heparina sodica 5.000ui/0,25ml subcutane  l: 16064597 q:    1.000,0000 f: 01/06/16 v: 30/06/18",30049099,2202,1000.0,ap,4.01,4010.0,47651
725489,1,2016-03-09 15:49:00,1457538540,6662.56,hospfar ind e com de prod hosp ltda,26921908000121,setor moraes,goiania,74620385,-16.680882,-49.2532691,+ actilyse 50mg cx/1f/a+dil 50ml+canu - (alteplase) - boehringer,30049099,6108,4.0,fa,1665.64,6662.56,72229
14,22,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,nimesulida 100mg c/12 comp,30049099,5403,1.0,cx,15.0,15.0,65062
14,28,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,hidraplex soro oral c/4 envelopes,30049099,5403,1.0,cx,9.33,9.33,65063
63162,1,2016-09-13 11:28:58,1473766138,8250.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"norepinefrina 8mg, hemitartarato (item generico) l: 16010196 q:    1.500,0000 f: 31/01/16 v: 30/01/18",30049099,6108,1500.0,ap,3.99,5985.0,73255
14,30,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,simeticona 75mg gts 10ml,30049099,5403,1.0,fr,6.42,6.42,65065
14,31,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,mebendazol susp 30ml,30049099,5403,1.0,fr,5.75,5.75,65066
14,32,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,neutrofer prev susp 30ml,30049099,5403,1.0,fr,38.01,38.01,65067
14,16,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,dolamin flex c/15 comp,30049099,5403,1.0,cx,41.1,41.1,65061
14,29,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,florax sm ped 5 flagonetes,30049099,5403,1.0,cx,25.61,25.61,65064
15,1,2016-06-11 15:20:00,1465658400,6491.75,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,escitalopram 20mg c/30 comp,30049099,5403,2.0,cx,278.7,557.4,65070
27542,1,2016-06-28 15:39:41,1467128381,12025.13,biolab sanus farmaceutica ltda,49475833001684,dos pessegueiros,extrema,37640000,-22.8549109,-46.3190079,"norestin 0,35mg com x 35 min   saude",30049099,6923,5161.0,und,2.33,12025.13,76335
15,4,2016-06-11 15:20:00,1465658400,6491.75,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,articico c/30 saches,30049099,5403,1.0,cx,169.45,169.45,65072
336939,1,2016-03-08 14:37:18,1457447838,2352.0,comercial cirurgica rioclarense ltda,67729178000220,jardim piemont,betim,32669712,-19.968056,-44.198333,"norepinefrina 8mg, hemitartarato  l: 15111094 q:      600,0000 f: 01/11/15 v: 30/11/17",30049099,6108,600.0,ap,3.92,2352.0,47665
14,48,2016-03-16 17:39:00,1458149940,6145.59,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,risperidona 2mg c/30 comp,30049099,5403,2.0,cx,47.85,95.7,65069
78182,2,2016-06-23 12:10:00,1466683800,263370.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,clexane safety lock 40mg 10 seringas lote: 5sv35 val: 30/09/17 marca:sanofi-aventis,30049099,6108,1200.0,cx,131.7,158040.0,63307
15,15,2016-06-11 15:20:00,1465658400,6491.75,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,hidraplex soro oral c/4 envelopes,30049099,5403,1.0,cx,9.33,9.33,65076
725490,1,2016-03-09 15:50:00,1457538600,2665.04,hospfar ind e com de prod hosp ltda,26921908000121,setor moraes,goiania,74620385,-16.680882,-49.2532691,+ actilyse 20mg po inj cx/1fa+dilx20m - (alteplase) - boehringer,30049099,6108,4.0,fa,666.26,2665.04,72245
14164,1,2016-12-28 11:20:14,1482924014,965.0,prestomedi distr de prod p/saude ltda,10749915000158,linho,erechim,99700000,-27.6350709,-52.2738654,acido tranexamico injetavel 50mg/ml 5ml,30049099,6108,500.0,amp,1.93,965.0,76343
335703,1,2016-02-26 16:01:22,1456502482,4400.0,comercial cirurgica rioclarense ltda,67729178000220,jardim piemont,betim,32669712,-19.968056,-44.198333,"soro glicosado 5% 250ml s.fechado  l: 16010345 q:    2.000,0000 f: 01/01/16 v: 31/01/18",30049099,6108,2000.0,fr,2.2,4400.0,47678
59631,1,2016-07-26 09:03:40,1469523820,21566.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1630485 q:   50.000,0000 f: 31/03/16 v: 31/03/18 l: 1630328 q:   50.000,0000 f: 28/02/16 v: 2",30049099,6108,100000.0,ap,0.16,16000.0,73281
63875,1,2016-09-19 12:32:56,1474288376,1920.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1530280 q:   12.000,0000 f: 01/02/15 v: 28/02/17",30049099,6108,12000.0,ap,0.16,1920.0,73282
16,1,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,ibuprofeno 100mg gts,30049099,5403,1.0,cx,13.59,13.59,65091
410406,1,2016-06-08 06:59:16,1465369156,5920.0,fresenius kabi brasil ltda,49324221000104,sitio tambore,barueri,6460200,-23.5112184,-46.8764612,kabiven central 1900 kcal 2053ml(cx c/4),30049099,6108,8.0,cx,740.0,5920.0,63819
16,5,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,amitriptilina 25 mg c/ 30 comp,30049099,5403,2.0,cx,12.25,24.5,65094
16,9,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,"rivotril 0,5 mg c/30 comp",30049099,5403,1.0,cx,12.21,12.21,65097
362995,7,2016-08-24 14:18:38,1472048318,66948.48,comercial cirurgica rioclarense ltda,67729178000220,jardim piemont,betim,32669712,-19.968056,-44.198333,"omeprazol 40mg f-a  l: 16070795 q:    3.000,0000 f: 01/07/16 v: 30/07/18",30049099,6108,3000.0,fa,8.37,25110.0,47690
16,11,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,bup 150mg,30049099,5403,1.0,cx,97.18,97.18,65098
376319,1,2016-11-18 21:14:54,1479503694,3225.0,comercial cirurgica rioclarense ltda,67729178000220,jardim piemont,betim,32669712,-19.968056,-44.198333,"midazolam 50mg (item generico) l: ap-096/16 q:    1.500,0000 f: 30/06/16 v: 31/05/18 *** portaria 344/98 b1",30049099,6108,1500.0,ap,2.15,3225.0,47694
52401,2,2016-12-20 16:30:26,1482251426,11399.1,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa   triaxon,30049099,6108,5000.0,fa,2.19,10950.0,71759
16,16,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,lasix 40mg c/30 comp,30049099,5403,1.0,cx,16.17,16.17,65102
16,17,2016-06-30 08:50:00,1467276600,565.34,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,pen ve oral 500ui,30049099,5403,1.0,cx,22.17,22.17,65103
57569,1,2016-06-24 16:56:34,1466787394,21619.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"carbonato de litio 300mg (item generico) l: 0174/16 q:  166.300,0000 f: 01/03/16 v: 28/02/18 *** portaria 344/98 c1",30049099,6108,166300.0,cp,0.13,21619.0,73298
62418,2,2016-08-31 19:19:11,1472671151,64400.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"norepinefrina 8mg, hemitartarato (item generico) l: 16050642 q:   11.000,0000 f: 31/05/16 v: 31/05/18",30049099,6108,11000.0,ap,3.67,40370.0,73299
52406,3,2016-12-20 16:42:34,1482252154,31386.6,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa   triaxon,30049099,6108,10000.0,fa,2.19,21900.0,71762
36,8,2016-04-12 00:00:00,1460419200,2138.79,edivania lopes dos santos - me,1530452000148,centro,conceicao,58970000,-27.0325032,-53.7189078,diosmin sdu cx 30 saches abacaxi 900mg/100mg,30049099,5405,2.0,und,120.48,240.96,65107
52743,4,2016-12-30 11:26:49,1483097209,9315.4,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa   triaxon,30049099,6108,1600.0,fa,2.19,3504.0,71766
17,12,2016-12-22 14:47:00,1482418020,7998.11,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,omeprazol 20mg c/56 comp,30049099,5403,20.0,cx,24.88,497.6,65111
17,17,2016-12-22 14:47:00,1482418020,7998.11,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,nimesulida 100mg c/12 comp,30049099,5403,26.0,cx,15.0,390.0,65112
36,9,2016-04-12 00:00:00,1460419200,2138.79,edivania lopes dos santos - me,1530452000148,centro,conceicao,58970000,-27.0325032,-53.7189078,"lumigan rc 0,01% fr 30ml",30049099,5405,1.0,und,105.12,105.12,65108
36,10,2016-04-12 00:00:00,1460419200,2138.79,edivania lopes dos santos - me,1530452000148,centro,conceicao,58970000,-27.0325032,-53.7189078,"artico 1,5+1,2gpo sol or cx 30 sach 5g",30049099,5405,3.0,und,169.45,508.35,65109
17,32,2016-12-22 14:47:00,1482418020,7998.11,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,levofloxacino 500mg c/10 comp,30049099,5403,6.0,cx,84.71,508.26,65115
455532,1,2016-08-02 22:53:35,1470178415,5920.0,fresenius kabi brasil ltda,49324221000104,sitio tambore,barueri,6460200,-23.5112184,-46.8764612,kabiven central 1900 kcal 2053ml(cx c/4),30049099,6108,8.0,cx,740.0,5920.0,63824
44770,28,2016-07-14 19:31:33,1468524693,40482.7,acacia comercio de medicamentos ltda,3945035000191,vila isabel,varginha,37026100,-21.5565914,-45.4340674,agua p/injecao 10ml cx c/200 amp- isofarma- fab.:isofarma,30049099,6108,15000.0,amp,0.16,2400.0,71776
18,10,2016-12-22 18:29:00,1482431340,3924.61,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,haldol 5mg c/ 20 comp,30049099,5403,12.0,cx,11.17,134.04,65121
17,2,2016-04-08 14:55:00,1460127300,12118.57,leandro alves pereira -me,13444642000121,centro,santa cruz,58824000,-29.7141869,-52.4285914,benzetacil 1.200mg,30049099,5405,30.0,amp,13.13,393.9,72290
18,14,2016-12-22 18:29:00,1482431340,3924.61,eneide alvarenga terto vieira ramalho - me,1131601000104,centro,conceicao,58970000,-27.0325032,-53.7189078,risperidona 2mg c/30 comp,30049099,5403,1.0,cx,47.85,47.85,65123
17,9,2016-04-08 14:55:00,1460127300,12118.57,leandro alves pereira -me,13444642000121,centro,santa cruz,58824000,-29.7141869,-52.4285914,gardenal 100mg,30049099,5405,32.0,cx,6.75,216.0,72292
52574,4,2016-12-26 16:15:53,1482768953,9353.0,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa   triaxon,30049099,6108,1000.0,fa,2.19,2189.81,71780
17,14,2016-04-08 14:55:00,1460127300,12118.57,leandro alves pereira -me,13444642000121,centro,santa cruz,58824000,-29.7141869,-52.4285914,aristab 10mg,30049099,5405,2.0,cx,367.2,734.4,72296
62097,17,2016-08-29 17:17:27,1472491047,3787.24,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"omeprazol 20mg omeprazol 20mg mcgran cap gel dura (item generico) l: 16e64i q:    7.172,0000 f: 31/05/16 v: 30/11/17 l:",30049099,6108,9524.0,caixa,0.04,380.96,73320
17,19,2016-04-08 14:55:00,1460127300,12118.57,leandro alves pereira -me,13444642000121,centro,santa cruz,58824000,-29.7141869,-52.4285914,profergan,30049099,5405,2.0,cx,8.5,17.0,72298
47958,3,2016-09-13 09:35:13,1473759313,19965.0,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa- triaxon- fab.:teuto,30049099,6108,6000.0,fa,2.19,13140.0,71793
49291,2,2016-10-05 15:26:17,1475681177,26555.5,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa- triaxon- fab.:teuto,30049099,6108,5000.0,fa,2.19,10950.0,71795
50687,1,2016-11-10 13:44:53,1478785493,4380.0,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa   triaxon,30049099,6108,2000.0,fa,2.19,4380.0,71796
49454,1,2016-10-10 11:25:54,1476098754,4380.0,acacia comercio de medicamentos ltda,3945035000191,jardim andere,varginha,37062180,-21.5565914,-45.4340674,ceftriaxona 1gr iv cx 50fa- triaxon- fab.:teuto,30049099,6108,2000.0,fa,2.19,4380.0,71799
56618,1,2016-06-14 12:23:31,1465907011,4400.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1630333 q:    9.200,0000 f: 01/02/16 v: 23/02/18",30049099,6108,9200.0,ap,0.16,1472.0,73336
57970,1,2016-06-30 09:09:24,1467277764,7413.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1630302 q:   12.000,0000 f: 01/02/16 v: 28/02/18 l: 1630539 q:    8.000,0000 f: 01/03/16 v: 2",30049099,6108,20000.0,ap,0.16,3200.0,73347
175585,1,2016-03-28 00:00:00,1459123200,2040.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,1500.0,fr,1.36,2040.0,56964
175506,1,2016-03-28 00:00:00,1459123200,1632.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,1200.0,fr,1.36,1632.0,56965
175536,1,2016-03-28 00:00:00,1459123200,6800.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,5000.0,fr,1.36,6800.0,56968
482216,1,2016-08-25 04:22:51,1472098971,7400.0,fresenius kabi brasil ltda,49324221000104,sitio tambore,barueri,6460200,-23.5112184,-46.8764612,kabiven central 1900 kcal 2053ml(cx c/4),30049099,6108,10.0,cx,740.0,7400.0,63833
175526,1,2016-03-28 00:00:00,1459123200,1360.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,1000.0,fr,1.36,1360.0,56973
175540,1,2016-03-28 00:00:00,1459123200,10880.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,8000.0,fr,1.36,10880.0,56974
175553,1,2016-03-28 00:00:00,1459123200,2040.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,1500.0,fr,1.36,2040.0,56977
175595,1,2016-03-28 00:00:00,1459123200,1224.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,900.0,fr,1.36,1224.0,56981
45108,2,2016-03-09 00:00:00,1457481600,52000.0,aglon comercio e representacoes ltda,65817900000171,grossklauss,leme,13617400,-22.1859721,-47.389764,acido valproico 250 mg (c1),30049099,6108,125000.0,cps,0.18,22500.0,76440
175602,1,2016-03-28 00:00:00,1459123200,3400.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,2500.0,fr,1.36,3400.0,56984
59997,1,2016-07-30 15:16:56,1469891816,24293.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"norepinefrina 8mg, hemitartarato (item generico) l: 16010196 q:    3.860,0000 f: 31/01/16 v: 30/01/18 l: 15111075 q:",30049099,6108,4000.0,ap,3.99,15960.0,73371
59997,2,2016-07-30 15:16:56,1469891816,24293.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1630486 q:   50.000,0000 f: 31/03/16 v: 31/03/18",30049099,6108,50000.0,ap,0.16,8000.0,73372
175545,1,2016-03-28 00:00:00,1459123200,2176.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,1600.0,fr,1.36,2176.0,56989
56,4,2016-04-02 10:41:02,1459593662,3519.02,j f pereira e cia ltda,12933529000147,centro,tavares,58753000,-31.287471,-51.0897986,artico c/30 saches,30049099,5405,1.0,cx,150.62,150.62,70813
62058,1,2016-08-29 12:44:44,1472474684,21566.0,solumed distr. med prod saude ltda,11896538000142,bortolan,pocos de caldas,37704720,-21.7900318,-46.5647928,"agua para injecao 10ml  l: 1630485 q:   50.000,0000 f: 31/03/16 v: 31/03/18 l: 1630328 q:   50.000,0000 f: 28/02/16 v: 2",30049099,2202,100000.0,ap,0.16,16000.0,73375
175555,1,2016-03-28 00:00:00,1459123200,27200.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,20000.0,fr,1.36,27200.0,56992
175622,1,2016-03-29 00:00:00,1459209600,40800.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-sulfato ferroso 25 mg fe++/ml  gotas  (m. saude),30049099,6923,30000.0,fr,1.36,40800.0,56993
56,10,2016-04-02 10:41:02,1459593662,3519.02,j f pereira e cia ltda,12933529000147,centro,tavares,58753000,-31.287471,-51.0897986,esomeprazol 40mg c/28,30049099,5405,1.0,cx,147.0,147.0,70815
198963,1,2016-12-21 00:00:00,1482278400,151140.0,fundacao para o remedio popular - furp,43640754000119,guarulhos,guarulhos,7043902,-23.4675941,-46.5277704,furp-lamiv.+zidov.(150+300)mg comp.rev.(port 344c4/98) frf. c/ 60 comp.,30049099,6923,137400.0,comp,1.1,151140.0,56995
250,58,2016-06-22 13:23:32,1466601812,20664.87,luiz alberto tolentino,35435007000110,centro,itaporanga,58780000,-23.7066252,-49.4895934,clexane 40mg c/10 ser,30049099,5929,6.0,und,591.34,3548.04,56479
99,20,2016-11-22 15:50:00,1479829800,15000.0,ivanise araujo mangueira,8602104000188,centro,itaporanga,58780000,-23.7066252,-49.4895934,ceftriacona 1g injeÃÂ§ao,30049099,5403,56.0,cx,25.65,1436.4,55970
